Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows
2017-09-29 14:30:00,24.53,57.59,4.926,652.8,52.63
2017-11-23 02:10:00,7.8,83.0,4.922,0.059,0.13
2017-12-13 05:30:00,13.88,50.03,0.083,0.055,0.111
2017-07-06 13:10:00,30.13,53.97,4.92,871.0,92.2
2017-12-09 09:10:00,6.87,87.5,0.086,103.6,31.89
2017-10-02 01:10:00,20.0,67.99,4.921,0.073,0.093
2017-06-11 16:50:00,24.42,46.51,0.081,668.1,192.5
2017-05-16 23:00:00,19.0,79.5,4.916,0.055,0.122
2017-04-30 12:20:00,23.1,48.45,4.924,890.0,53.66
2017-04-24 16:00:00,22.95,45.18,0.087,500.1,152.7
2017-07-03 12:30:00,26.14,74.0,4.928,488.3,366.0
2017-12-22 15:00:00,17.77,62.92,0.075,424.9,111.9
2017-09-27 13:40:00,24.5,62.16,4.926,777.0,132.5
2017-10-31 18:10:00,20.99,46.03,0.085,1.894,1.634
2017-08-18 02:50:00,21.75,71.8,0.069,0.08,0.133
2017-11-02 18:00:00,20.91,57.54,0.083,13.66,11.56
2017-01-17 11:30:00,12.89,56.83,0.083,441.2,386.5
2017-05-04 17:30:00,22.17,47.48,0.084,423.7,451.2
2017-10-01 12:20:00,27.61,39.11,4.923,707.0,64.28
2017-02-01 10:30:00,11.03,60.37,4.917,418.7,437.4
2017-08-08 12:50:00,28.63,73.9,4.905,651.3,338.1
2017-03-08 01:50:00,10.22,84.2,0.073,0.029,0.159
2017-06-01 00:50:00,19.63,86.0,0.073,0.059,0.111
2017-08-20 03:20:00,24.37,91.5,4.923,0.091,0.133
2017-10-28 19:40:00,18.56,78.2,4.924,0.088,0.052
2017-09-04 02:50:00,18.95,69.82,0.172,0.058,0.159
2017-02-24 22:10:00,12.65,60.11,0.087,0.044,0.104
2017-02-01 14:00:00,13.06,41.2,4.922,576.7,616.6
2017-02-21 18:50:00,14.89,62.43,0.083,9.29,9.39
2017-06-08 04:30:00,20.41,86.9,0.073,0.051,0.148
2017-10-19 19:30:00,20.67,84.9,4.922,0.066,0.1
2017-02-18 23:00:00,13.57,75.6,0.07,0.037,0.185
2017-02-20 08:20:00,13.69,69.25,0.074,4.289,4.161
2017-10-16 15:20:00,20.91,84.1,0.066,87.6,77.4
2017-02-03 12:50:00,14.56,65.01,4.916,435.4,441.5
2017-05-08 21:20:00,19.86,69.93,0.069,0.048,0.141
2017-03-13 21:40:00,13.0,82.0,0.075,0.066,0.122
2017-11-27 08:30:00,8.38,88.7,,31.94,23.04
2017-10-07 18:10:00,22.94,44.35,4.92,66.33,27.76
2017-05-04 07:00:00,17.82,78.2,0.077,12.62,10.58
2017-01-03 07:30:00,9.67,81.6,0.08,0.084,0.145
2017-09-10 03:50:00,,69.89,0.288,0.073,0.096
2017-10-21 13:10:00,23.1,69.47,4.918,633.5,87.9
2017-01-01 17:30:00,15.11,59.53,0.076,97.6,120.6
2017-07-12 01:00:00,23.24,75.5,4.902,0.091,0.111
2017-11-02 10:40:00,20.2,55.44,0.082,216.6,177.2
2017-09-02 01:50:00,21.13,58.95,4.923,0.069,0.085
2017-03-26 17:30:00,19.14,59.91,0.081,321.8,358.2
2017-02-04 13:00:00,12.13,58.26,0.086,495.5,514.4
2017-11-08 16:40:00,21.37,67.48,0.073,212.4,238.2
2017-04-01 02:10:00,16.43,85.0,0.069,0.022,0.119
2017-10-09 08:20:00,16.5,78.5,0.089,50.43,42.86
2017-10-02 03:10:00,19.98,70.8,4.918,0.095,0.1
2017-05-17 16:40:00,21.11,68.63,4.916,289.2,250.8
2017-01-20 13:30:00,13.77,45.04,0.082,165.4,171.1
2017-10-17 02:40:00,19.16,92.3,0.07,0.066,0.133
2017-04-15 12:00:00,20.71,45.03,0.086,444.0,246.1
2017-07-18 09:30:00,28.5,39.29,4.922,563.7,58.96
2017-12-21 20:00:00,16.05,71.9,0.072,0.037,0.115
2017-05-30 00:40:00,20.12,75.1,4.926,0.106,0.07
2017-05-27 21:10:00,19.61,84.2,0.069,0.08,0.078
2017-01-09 11:30:00,16.45,58.58,,371.0,120.3
2017-09-21 12:30:00,32.8,25.54,4.926,735.0,74.8
2017-05-30 01:10:00,19.46,77.3,4.924,0.059,0.1
2017-08-02 08:00:00,25.15,93.5,4.909,39.51,28.7
2017-08-24 20:00:00,25.48,53.55,4.903,2.61,2.152
2017-11-07 16:50:00,21.76,63.48,0.069,246.4,226.6
2017-07-08 00:50:00,26.51,47.52,4.917,0.106,0.107
2017-04-10 07:40:00,14.33,85.7,0.069,20.05,17.34
2017-08-20 13:00:00,27.42,73.5,4.923,305.7,232.5
2017-11-09 03:40:00,19.34,85.5,0.068,0.044,0.182
2017-06-29 00:20:00,22.15,81.0,4.92,0.077,0.152
2017-08-28 19:20:00,25.0,86.0,4.914,22.95,17.21
2017-04-26 12:30:00,20.34,50.69,0.085,874.0,262.7
2017-06-12 04:50:00,17.92,65.79,0.08,0.051,0.126
2017-03-31 22:30:00,17.1,87.2,0.067,0.026,0.115
2017-02-01 19:00:00,11.42,56.92,4.916,0.692,0.656
2017-12-22 07:00:00,14.46,78.4,0.07,0.04,0.159
2017-09-11 18:40:00,26.6,37.48,0.269,118.7,71.5
2017-03-23 16:50:00,13.33,54.12,0.083,494.2,540.4
2017-02-18 23:30:00,13.6,74.5,0.072,0.037,0.137
2017-08-10 08:10:00,25.92,62.39,4.901,112.0,83.8
2017-11-10 17:50:00,20.04,70.7,0.071,38.82,45.75
2017-12-23 02:30:00,10.49,81.2,0.09,0.062,0.145
2017-02-04 13:10:00,11.76,55.73,0.082,275.0,277.1
2017-10-05 14:00:00,27.55,46.45,4.921,490.4,98.0
2017-04-21 16:30:00,18.35,77.8,0.078,331.8,263.3
2017-10-14 10:50:00,22.76,59.8,0.095,532.7,57.27
2017-11-07 03:10:00,19.68,76.8,0.073,0.059,0.156
2017-09-02 02:40:00,20.75,59.12,4.927,0.088,0.089
2017-04-21 14:40:00,18.25,82.5,0.081,296.3,251.4
2017-05-16 08:40:00,18.92,75.7,4.918,450.4,438.4
2017-10-11 23:00:00,19.48,76.2,0.069,0.062,0.159
2017-03-15 18:20:00,17.01,51.34,0.075,128.6,137.9
2017-04-28 13:20:00,22.97,43.34,0.085,893.0,50.92
2017-06-05 06:00:00,19.81,89.6,0.067,1.068,0.789
2017-02-21 00:10:00,8.87,87.4,0.082,0.044,0.108
2017-02-02 12:10:00,13.19,55.46,4.92,621.8,660.8
2017-05-22 02:40:00,17.53,79.0,0.067,0.051,0.093
2017-11-30 14:30:00,18.56,64.06,0.071,419.8,52.3
2017-04-13 00:10:00,15.35,89.6,0.07,0.04,0.171
2017-02-12 19:20:00,12.64,86.4,0.07,0.073,0.174
2017-07-31 03:50:00,22.14,66.93,4.905,0.084,0.163
2017-06-26 07:40:00,20.83,87.4,4.913,83.5,66.34
2017-07-07 06:00:00,22.32,72.4,0.43,1.525,1.286
2017-01-15 23:20:00,15.99,56.94,0.083,0.051,0.126
2017-01-20 17:40:00,12.54,70.8,0.083,14.39,14.64
2017-05-31 20:10:00,21.41,77.5,4.92,16.54,14.69
2017-08-16 00:10:00,22.54,66.22,4.91,0.073,0.148
2017-07-14 13:00:00,27.52,66.3,4.91,883.0,100.1
2017-02-26 06:00:00,11.28,68.76,0.087,0.044,0.182
2017-04-08 04:30:00,13.44,90.5,0.065,0.059,0.2
2017-05-15 02:20:00,15.74,66.94,0.077,0.077,0.115
2017-07-12 16:20:00,29.39,61.03,4.908,647.6,80.2
2017-11-11 22:10:00,16.8,76.7,0.072,0.077,
2017-01-25 15:00:00,17.75,28.41,0.088,482.5,552.6
2017-01-14 06:00:00,15.18,61.48,0.079,0.099,0.115
2017-02-23 03:30:00,12.52,60.98,0.083,0.051,0.134
2017-05-19 04:40:00,17.79,70.9,0.077,0.062,0.152
2017-11-11 00:50:00,18.91,70.4,0.073,0.051,0.093
2017-09-20 09:50:00,21.35,93.5,4.916,87.4,74.2
2017-09-13 07:00:00,21.03,64.79,0.268,4.702,3.634
2017-11-30 13:40:00,18.8,62.66,0.073,363.9,94.9
2017-01-10 09:10:00,11.46,80.9,0.079,28.94,27.78
2017-11-08 15:10:00,21.93,63.28,0.071,449.3,314.9
2017-11-05 23:00:00,19.31,74.9,0.07,0.048,0.167
2017-01-13 00:40:00,15.17,84.1,0.08,0.051,0.13
2017-04-29 11:00:00,22.96,42.74,0.083,793.0,48.41
2017-04-28 08:00:00,14.0,73.4,0.077,275.6,269.4
2017-09-07 10:50:00,23.09,87.1,0.291,92.9,73.7
2017-01-02 01:30:00,10.5,78.9,0.076,0.066,0.145
2017-07-06 05:20:00,24.21,82.5,4.914,0.062,0.156
2017-04-15 10:10:00,19.18,57.08,,675.1,140.8
2017-03-08 14:50:00,15.56,66.86,0.074,289.9,279.9
2017-06-19 12:00:00,22.93,69.81,0.068,875.0,69.98
2017-06-23 22:30:00,21.73,57.97,4.916,0.091,0.07
2017-10-29 15:50:00,21.99,67.11,4.922,372.4,55.75
2017-05-28 18:20:00,26.36,47.2,0.077,277.5,282.4
2017-12-15 14:00:00,16.18,60.41,0.081,145.7,149.1
2017-01-24 04:50:00,9.86,76.1,0.089,0.07,0.1
2017-08-05 18:00:00,29.02,59.02,4.905,130.7,104.1
2017-02-11 10:40:00,14.07,74.1,4.915,389.9,95.2
2017-06-20 11:10:00,24.03,65.34,0.069,778.0,94.0
2017-10-13 11:50:00,24.61,48.26,0.081,559.4,137.0
2017-01-12 19:20:00,15.26,82.3,0.072,0.037,0.104
2017-03-02 06:10:00,13.3,86.6,0.079,0.044,0.137
2017-02-07 17:40:00,10.19,74.8,0.075,75.2,71.9
2017-10-31 04:00:00,20.15,73.4,0.074,0.077,0.1
2017-02-02 06:20:00,7.13,76.1,4.912,0.073,0.096
2017-11-19 05:10:00,12.3,87.6,4.917,0.062,0.085
2017-01-19 13:30:00,11.62,65.41,0.084,572.2,589.3
2017-03-26 21:40:00,14.87,77.0,0.083,0.033,0.133
2017-03-24 05:50:00,10.1,74.5,0.081,0.07,0.115
2017-09-04 22:20:00,22.46,74.0,0.274,0.084,0.093
2017-10-27 05:50:00,17.72,70.3,0.082,0.062,0.107
2017-02-19 04:40:00,13.81,71.3,0.072,0.051,0.13
2017-05-11 16:50:00,21.13,73.5,4.922,507.6,486.1
2017-09-25 14:40:00,23.1,70.3,4.929,217.1,161.6
2017-02-28 20:40:00,13.53,72.0,0.084,0.059,0.145
2017-12-24 06:10:00,8.58,92.9,0.077,0.073,0.122
2017-04-03 18:00:00,15.58,83.2,0.075,54.42,48.92
2017-04-25 17:10:00,17.29,76.1,0.075,39.05,30.27
2017-06-24 08:40:00,20.76,82.6,4.919,247.5,190.1
2017-02-02 08:20:00,8.18,73.4,4.915,4.063,3.976
2017-04-05 22:20:00,15.62,71.3,0.072,0.044,0.074
2017-11-14 13:50:00,21.23,59.91,0.071,503.8,72.8
2017-07-21 01:50:00,27.12,44.11,0.077,0.077,0.148
2017-10-09 09:30:00,17.64,75.6,0.083,137.4,107.5
2017-03-12 23:10:00,13.12,77.3,0.085,0.033,0.167
2017-07-13 17:00:00,28.22,64.17,4.911,537.2,100.2
2017-02-24 02:30:00,15.29,67.16,0.078,0.04,0.111
2017-08-20 07:40:00,24.27,93.5,4.922,30.5,23.19
2017-10-11 12:10:00,25.72,45.75,0.081,341.2,225.1
2017-07-31 03:30:00,,67.8,4.906,0.066,0.137
2017-04-11 01:00:00,15.09,87.8,0.069,0.066,0.108
2017-09-17 22:20:00,21.13,77.4,4.915,0.084,0.104
2017-07-11 01:40:00,25.22,38.05,4.916,0.073,0.104
2017-09-13 05:30:00,20.91,65.86,0.268,0.077,0.096
2017-08-20 07:00:00,24.13,93.5,4.923,7.73,5.967
2017-10-09 18:00:00,21.77,71.6,0.08,33.07,26.63
2017-08-26 23:50:00,23.24,86.9,4.923,0.091,0.13
2017-12-23 09:30:00,9.13,86.5,0.087,85.8,71.7
2017-09-20 08:40:00,21.18,93.8,4.92,61.46,52.88
2017-11-03 04:20:00,14.87,83.2,0.082,0.048,0.152
2017-12-04 20:30:00,13.41,73.3,0.087,0.062,0.122
2017-06-19 05:30:00,18.15,90.1,0.072,0.069,0.126
2017-02-14 06:10:00,12.96,62.87,0.084,0.055,0.115
2017-06-28 03:30:00,21.68,70.2,4.918,0.066,0.093
2017-01-29 17:10:00,16.71,53.24,4.92,115.8,119.6
2017-03-05 05:50:00,11.57,60.25,4.923,0.022,0.082
2017-01-22 17:30:00,13.77,56.99,0.086,87.0,103.8
2017-03-21 18:30:00,16.11,68.28,0.085,49.78,47.13
2017-02-28 11:50:00,17.97,48.6,0.082,608.3,81.4
2017-01-24 14:40:00,15.77,32.45,0.088,512.6,582.7
2017-08-11 06:40:00,24.07,50.68,4.902,,4.03
2017-03-25 05:10:00,9.67,62.79,0.087,0.022,0.141
2017-05-12 08:40:00,17.92,88.8,0.068,122.5,102.2
2017-04-20 11:30:00,15.92,86.2,0.069,129.6,105.1
2017-01-02 12:00:00,15.21,55.69,0.077,452.5,41.73
2017-09-05 04:20:00,19.35,82.1,0.268,0.08,0.107
2017-06-21 22:00:00,22.47,58.71,4.917,0.113,0.078
2017-04-07 12:10:00,13.59,87.3,0.068,93.5,83.4
2017-05-07 02:50:00,16.71,70.8,0.079,0.044,0.148
2017-04-20 04:40:00,16.19,82.0,0.072,0.04,0.148
2017-03-07 00:20:00,9.29,85.2,0.075,0.04,0.152
2017-03-01 03:40:00,11.44,87.6,0.083,0.033,
2017-09-18 12:50:00,21.6,92.2,4.918,155.3,131.3
2017-12-05 08:30:00,8.3,86.4,4.916,35.19,24.5
2017-09-27 20:30:00,22.44,76.5,4.917,0.066,0.122
2017-05-11 20:00:00,19.59,82.9,0.069,5.399,4.611
2017-10-31 16:20:00,16.99,79.1,0.081,20.53,17.66
2017-10-17 02:10:00,19.06,92.1,0.07,0.066,0.163
2017-12-14 23:40:00,13.05,72.5,0.084,0.07,0.063
2017-09-13 02:30:00,21.3,61.49,0.272,0.088,0.074
2017-05-06 18:30:00,21.3,60.36,0.075,223.1,245.2
2017-06-21 13:10:00,,58.17,0.068,907.0,70.1
2017-08-21 21:20:00,23.39,61.92,4.927,0.128,0.048
2017-02-03 02:00:00,14.18,54.61,4.913,0.062,0.111
2017-09-06 22:10:00,23.57,82.1,0.276,0.11,0.093
2017-09-05 00:40:00,20.83,78.4,0.274,0.08,0.093
2017-07-22 11:40:00,30.73,58.52,4.909,817.0,68.46
2017-06-14 15:40:00,20.86,62.66,0.082,312.1,227.1
2017-06-29 23:30:00,23.04,76.2,4.924,,0.148
2017-07-05 13:30:00,28.36,61.27,4.927,877.0,
2017-01-20 07:30:00,11.69,51.99,4.916,0.044,0.141
2017-01-21 15:20:00,13.32,55.03,0.086,463.1,528.8
2017-09-28 15:40:00,22.64,66.26,4.921,434.4,194.7
2017-11-21 07:30:00,10.68,66.09,0.082,0.077,0.13
2017-07-12 20:00:00,27.47,65.7,4.908,41.6,40.84
2017-07-20 11:10:00,29.65,49.62,4.911,747.0,132.6
2017-01-13 19:10:00,14.99,78.8,0.073,0.055,0.122
2017-09-08 22:30:00,22.83,83.6,0.326,0.062,0.119
2017-03-14 13:30:00,17.14,67.12,0.073,791.0,189.7
2017-04-16 08:30:00,11.87,88.6,0.084,306.3,283.0
2017-02-15 21:10:00,14.46,66.49,0.085,0.044,0.174
2017-11-13 16:40:00,20.46,56.47,0.074,192.2,221.7
2017-07-21 06:50:00,25.68,48.48,0.076,45.23,36.8
2017-12-29 05:40:00,11.53,52.64,0.079,0.059,0.126
2017-05-14 12:00:00,25.26,39.07,0.077,885.0,47.7
2017-05-13 09:20:00,18.8,87.5,0.083,534.9,493.7
2017-03-22 17:30:00,16.74,64.99,0.081,153.1,146.9
2017-09-09 02:40:00,20.16,88.4,0.353,0.084,0.137
2017-05-21 09:10:00,19.17,74.4,0.071,,545.1
2017-03-12 03:00:00,12.38,81.4,0.083,0.033,0.141
2017-12-29 21:40:00,13.49,52.3,0.076,0.059,0.074
2017-02-13 15:50:00,16.39,58.23,0.089,78.0,77.3
2017-01-01 03:00:00,5.169,77.9,0.083,0.066,0.108
2017-04-03 20:30:00,15.0,86.9,0.071,0.037,0.115
2017-05-14 21:30:00,20.89,48.3,0.081,0.11,0.119
2017-05-04 13:40:00,19.67,69.9,0.084,328.4,286.1
2017-09-25 01:40:00,18.73,86.8,4.92,0.088,0.141
2017-12-27 02:40:00,14.81,59.41,0.082,0.055,0.111
2017-02-14 19:40:00,15.29,64.72,0.082,0.026,0.137
2017-07-06 16:10:00,30.33,51.06,4.92,669.2,80.3
2017-03-10 20:40:00,17.69,58.27,0.085,0.062,0.108
2017-05-02 00:40:00,18.25,64.81,0.08,0.084,0.078
2017-07-03 18:20:00,25.85,74.4,4.921,282.9,262.5
2017-07-16 12:40:00,27.9,73.7,4.915,364.9,273.2
2017-04-28 03:00:00,15.01,74.9,0.078,0.022,0.171
2017-06-04 03:30:00,19.97,84.9,0.071,0.055,0.1
2017-09-07 06:40:00,21.74,90.4,0.335,0.186,0.17
2017-09-02 11:40:00,25.59,39.28,4.931,763.0,53.02
2017-04-06 05:50:00,15.11,68.86,0.073,0.051,0.137
2017-06-12 02:00:00,17.89,68.52,0.081,0.059,0.078
2017-02-12 11:50:00,14.52,74.1,0.086,254.1,237.9
2017-05-03 07:30:00,19.07,53.85,0.079,47.28,40.08
2017-02-20 09:30:00,13.07,77.0,0.073,40.57,41.1
2017-04-22 12:10:00,17.36,76.0,0.073,306.4,258.9
2017-01-25 23:30:00,9.27,70.7,0.086,0.066,0.111
2017-06-29 03:50:00,22.11,82.5,4.916,0.069,0.119
2017-06-01 13:40:00,23.9,65.02,0.07,890.0,62.6
2017-01-26 18:50:00,14.02,59.31,0.082,1.164,1.246
2017-04-18 14:40:00,22.95,38.08,0.087,631.5,233.3
2017-11-27 12:40:00,18.23,71.5,0.072,482.5,66.74
2017-06-17 01:00:00,20.36,84.2,0.064,0.04,0.137
2017-06-21 20:10:00,26.25,37.73,4.917,38.5,41.12
2017-02-01 22:50:00,9.99,59.49,4.917,0.055,0.122
2017-05-20 01:50:00,19.04,87.4,0.065,0.055,0.167
2017-09-29 12:40:00,23.7,63.86,4.924,719.0,59.61
2017-08-24 03:30:00,20.72,77.3,4.911,0.08,0.119
2017-04-07 19:30:00,14.1,84.3,0.07,2.99,2.804
2017-02-14 11:10:00,15.68,52.65,0.084,463.6,119.5
2017-02-09 05:40:00,11.16,65.88,4.917,0.048,0.137
2017-01-18 06:20:00,12.97,45.54,0.086,0.04,0.119
2017-02-21 15:20:00,15.59,53.32,0.081,641.8,700.0
2017-04-14 12:50:00,19.45,65.75,0.071,889.0,348.3
2017-01-08 06:30:00,13.26,69.98,,0.04,0.174
2017-05-22 17:10:00,19.14,78.4,0.071,68.43,55.98
2017-08-23 13:20:00,26.83,44.15,4.905,782.0,62.13
2017-03-06 12:10:00,15.23,60.18,0.074,709.0,71.9
2017-09-10 23:00:00,21.27,87.1,0.296,0.08,0.115
2017-07-30 02:30:00,23.59,65.96,4.905,0.077,0.096
2017-08-07 13:20:00,30.75,51.62,4.904,485.1,
2017-04-24 12:40:00,21.91,51.93,0.09,594.6,353.8
2017-10-19 04:30:00,17.63,93.4,0.083,0.059,0.13
2017-05-13 00:50:00,17.8,89.4,0.069,0.033,0.126
2017-07-08 12:50:00,29.03,49.52,4.911,869.0,95.7
2017-04-12 04:20:00,15.16,89.2,0.069,0.055,0.1
2017-02-12 00:50:00,11.05,87.9,0.073,0.059,0.178
2017-10-23 15:40:00,21.57,69.64,4.922,329.8,228.0
2017-02-14 21:00:00,15.37,63.25,0.08,0.051,0.148
2017-02-02 13:20:00,13.65,52.25,4.92,651.6,696.8
2017-02-06 21:50:00,8.37,58.6,0.088,0.073,0.148
2017-02-05 06:00:00,6.883,62.57,0.092,0.062,0.137
2017-10-24 14:50:00,21.54,63.64,4.924,222.3,189.1
2017-03-23 14:00:00,10.38,66.54,0.083,216.5,200.4
2017-01-06 13:20:00,15.38,66.11,4.708,244.2,234.6
2017-11-27 18:40:00,15.29,75.0,4.919,0.051,0.063
2017-01-01 12:30:00,15.55,58.7,0.075,486.1,39.46
2017-01-23 16:50:00,14.9,54.79,0.084,224.6,274.9
2017-03-15 17:40:00,17.43,51.8,0.077,239.6,255.7
2017-07-20 23:50:00,26.6,52.52,0.077,0.11,0.078
2017-10-26 17:40:00,16.64,88.0,0.083,18.76,16.29
2017-12-09 19:40:00,11.62,73.3,0.077,0.062,0.126
2017-05-22 12:20:00,21.03,58.36,0.071,885.0,160.5
2017-02-22 08:20:00,13.95,64.77,0.081,62.26,62.94
2017-06-14 19:40:00,21.62,49.88,0.082,94.4,105.8
2017-02-09 00:00:00,,67.65,4.913,0.048,0.148
2017-12-07 13:00:00,13.82,60.23,0.088,495.9,45.05
2017-10-07 04:40:00,16.84,63.23,4.919,0.08,0.052
2017-12-18 00:50:00,11.01,85.6,0.079,0.033,0.1
2017-04-18 19:40:00,17.81,50.22,0.089,12.06,11.43
2017-09-01 02:30:00,21.34,76.1,4.917,0.106,0.096
2017-05-15 19:50:00,19.74,78.0,4.922,33.13,34.79
2017-05-28 11:50:00,22.05,68.37,0.069,703.0,313.5
2017-05-23 05:50:00,14.76,91.5,0.067,0.055,0.133
2017-06-16 05:30:00,15.69,80.8,0.069,0.08,0.107
2017-03-24 18:50:00,14.91,48.1,0.082,71.6,77.8
2017-07-24 07:20:00,24.03,61.23,4.907,143.9,135.0
2017-12-23 07:10:00,8.62,86.2,0.087,0.044,0.145
2017-09-17 10:20:00,21.35,55.79,4.919,549.1,47.45
2017-10-22 05:40:00,16.99,90.2,4.911,0.077,0.122
2017-06-03 15:50:00,23.38,63.65,0.07,710.0,93.2
2017-01-07 09:20:00,8.48,83.4,0.087,53.27,31.65
2017-03-13 09:10:00,9.61,86.2,0.085,271.9,85.3
2017-06-17 06:30:00,19.36,86.1,0.065,51.36,33.16
2017-08-22 05:00:00,23.44,57.48,4.923,0.102,0.067
2017-01-01 00:00:00,6.559,73.8,0.083,0.051,0.119
2017-10-10 18:30:00,24.58,52.25,0.084,13.82,11.69
2017-10-06 13:10:00,24.91,45.65,4.919,676.3,192.5
2017-11-09 18:30:00,19.35,79.1,0.075,0.625,0.652
2017-08-17 17:40:00,28.78,45.52,0.072,325.5,227.0
2017-09-20 03:40:00,21.2,91.9,4.914,0.066,0.148
2017-06-15 22:00:00,21.93,65.91,0.072,0.077,0.067
2017-06-02 15:20:00,22.96,70.3,0.07,787.0,124.3
2017-05-31 05:30:00,18.53,89.1,4.917,0.051,0.156
2017-03-06 08:40:00,12.54,75.7,0.088,65.85,62.13
2017-07-02 08:40:00,23.98,74.0,4.918,390.0,348.9
2017-03-28 15:50:00,26.23,38.08,0.083,657.2,712.0
2017-11-08 10:30:00,21.35,63.08,0.071,408.2,370.5
2017-09-19 00:10:00,21.66,88.6,4.913,0.066,0.193
2017-01-22 02:40:00,12.79,70.2,0.08,0.07,0.119
2017-04-15 04:30:00,13.72,84.8,0.074,0.026,0.078
2017-10-31 23:30:00,17.39,57.81,0.078,0.044,0.111
2017-12-08 01:40:00,9.5,74.3,0.08,0.073,0.104
2017-02-03 06:20:00,13.02,69.96,4.912,0.084,0.082
2017-10-08 05:50:00,13.57,75.3,4.914,0.084,0.107
2017-01-17 12:50:00,13.61,50.25,0.084,522.0,500.6
2017-06-19 01:10:00,20.82,82.8,0.07,0.059,0.141
2017-01-01 20:10:00,11.69,71.1,0.078,0.091,0.104
2017-06-18 12:10:00,23.52,64.39,0.071,895.0,46.04
2017-11-11 20:30:00,18.26,75.0,0.073,0.08,0.07
2017-01-27 11:00:00,10.92,76.8,0.092,401.2,41.37
2017-10-14 05:10:00,16.25,81.7,0.104,0.048,0.096
2017-08-03 21:00:00,28.16,56.52,4.903,0.088,0.107
2017-09-16 03:50:00,19.63,86.2,0.284,0.08,0.163
2017-11-09 19:50:00,17.05,85.3,0.068,0.066,0.07
2017-08-09 08:00:00,25.98,89.0,4.911,32.36,25.75
2017-10-13 08:30:00,20.18,,0.09,237.7,100.1
2017-05-28 05:50:00,19.02,80.0,0.07,0.106,0.156
2017-09-05 06:10:00,19.15,76.2,0.284,0.066,0.089
2017-06-11 14:30:00,24.19,47.98,0.08,199.5,167.3
2017-04-27 09:20:00,15.72,65.37,0.086,400.3,109.3
2017-04-15 11:30:00,20.78,45.39,0.087,683.6,250.5
2017-08-16 07:40:00,22.2,66.92,4.913,158.8,26.34
2017-02-22 09:50:00,14.83,61.93,0.082,334.7,348.6
2017-11-08 01:30:00,19.39,84.4,0.066,0.066,0.144
2017-09-16 11:30:00,19.27,77.7,0.284,114.7,97.6
2017-12-25 09:00:00,6.107,88.3,0.084,69.29,27.84
2017-06-30 09:30:00,23.48,72.2,4.916,520.0,214.2
2017-03-17 07:40:00,9.63,88.8,0.072,15.63,13.88
2017-04-07 13:00:00,13.72,86.3,0.073,92.7,83.2
2017-03-24 07:00:00,11.64,77.0,0.082,0.637,0.642
2017-01-05 11:00:00,9.73,63.47,0.086,365.7,44.35
2017-09-16 14:00:00,21.5,62.6,4.927,286.5,240.5
2017-07-01 18:20:00,29.92,42.09,4.925,300.3,298.9
2017-07-05 03:50:00,24.07,85.8,4.917,0.062,0.126
2017-12-07 05:30:00,5.102,86.4,0.08,0.073,0.163
2017-06-27 02:00:00,20.46,89.7,4.916,0.055,0.141
2017-12-19 03:50:00,12.42,86.1,0.085,0.044,0.171
2017-02-12 01:50:00,10.97,89.3,0.065,0.059,0.234
2017-01-08 10:40:00,14.72,65.34,0.077,90.9,72.2
2017-10-26 00:50:00,20.73,66.03,0.086,0.044,0.096
2017-08-10 06:10:00,25.41,66.32,4.902,,0.144
2017-02-18 07:20:00,11.26,86.5,0.075,0.095,0.171
2017-07-30 11:20:00,29.25,51.39,4.907,786.0,191.0
2017-03-01 10:40:00,15.57,73.1,0.088,491.0,171.3
2017-11-15 03:00:00,13.42,86.7,0.08,0.062,0.13
2017-12-22 21:40:00,12.63,78.2,0.074,0.055,0.082
2017-06-28 21:00:00,24.54,70.8,4.923,0.201,0.226
2017-10-23 08:10:00,18.76,86.3,4.913,7.82,6.791
2017-10-23 00:20:00,19.97,78.0,4.914,0.069,0.126
2017-12-11 05:30:00,6.062,91.2,0.085,0.084,0.141
2017-09-28 23:20:00,20.44,83.4,4.918,0.073,0.085
2017-10-31 15:20:00,17.44,72.7,0.079,78.0,
2017-04-14 18:50:00,17.53,74.6,0.071,101.7,95.0
2017-12-29 14:20:00,14.06,44.83,0.079,459.5,38.97
2017-06-01 12:50:00,23.88,63.99,4.922,895.0,72.7
2017-01-22 20:40:00,12.59,64.27,0.09,0.066,0.104
2017-01-11 04:10:00,9.49,85.4,0.085,0.077,0.174
2017-05-27 03:10:00,18.59,90.3,4.917,0.059,0.115
2017-01-02 09:50:00,11.13,83.5,0.08,194.0,36.92
2017-10-13 10:50:00,24.04,47.96,0.086,531.9,110.2
2017-10-29 09:30:00,16.81,86.6,4.918,208.7,124.9
2017-09-05 05:00:00,19.13,82.1,0.263,0.051,0.174
2017-03-19 20:30:00,12.39,72.7,0.08,0.07,0.137
2017-03-22 16:00:00,14.9,85.0,0.077,153.2,134.2
2017-03-14 13:50:00,17.12,66.99,0.072,762.0,160.1
2017-07-22 01:40:00,28.32,31.94,4.906,0.088,0.137
2017-04-24 17:20:00,21.49,51.08,0.085,278.1,243.2
2017-09-09 12:50:00,25.49,68.72,0.267,774.0,96.4
2017-11-17 14:30:00,19.77,68.95,0.07,187.3,187.9
2017-09-24 01:10:00,21.16,84.8,4.916,0.058,0.104
2017-07-11 13:40:00,28.35,62.1,4.91,870.0,81.4
